부서_메타,부서명,사용일,사용시간,사용장소,식당명,주소,사용목적,사용금액,사용자,결제방법,비목,source_file
서대문구 기획예산과,서대문구 기획예산과,2026-03-26,,파리바게뜨 서대문구,파리바게뜨 서대문구,,업무추진을 위한 각종 회의·간담회·행사,168000,업무 담당자 및 관계자,카드,시책,sdm_p36
서대문구 남가좌2동,서대문구 남가좌2동,2026-03-26,,이정희떡볶이,이정희떡볶이,,업무추진을 위한 각종 회의·간담회·행사,39000,"동장, 직원",카드,기관,sdm_p36
서대문구 도시계획과,서대문구 도시계획과,2026-03-26,,수빈떡갈비,수빈떡갈비,,업무추진을 위한 각종 회의·간담회·행사,120000,업무담당자 및 관계자,카드,시책,sdm_p36
서대문구 소통담당관,서대문구 소통담당관,2026-03-26,,파리바게뜨　서대문구,파리바게뜨 서대문구,,시책 또는 지역 홍보,18000,인터넷언론기자 및 관련직원,카드,시책,sdm_p36
서대문구 청년정책과,서대문구 청년정책과,2026-03-26,,오담과 협동조합,오담과 협동조합,,업무추진을 위한 각종 회의·간담회·행사,90000,서대문 스타트업 오픈 스페이스 개소식 참석자,카드,시책,sdm_p37
서대문구 재난안전과,서대문구 재난안전과,2026-03-26,,작은부엌앤,작은부엌앤,,업무추진을 위한 각종 회의·간담회·행사,60000,기술인력동원 업무담당 및 사업관계자,카드,시책,sdm_p37
서대문구 행정지원과,서대문구 행정지원과,2026-03-26,,노브랜드버거 서대문,노브랜드버거 서대문,,업무추진을 위한 각종 회의·간담회·행사,54000,인사 업무 관계자,카드,시책,sdm_p37
서대문구 행정지원과,서대문구 행정지원과,2026-03-26,,존재의 이유,존재의 이유,,업무추진을 위한 각종 회의·간담회·행사,145000,청사관리 관계자,제로페이,시책,sdm_p37
서대문구 행정지원과,서대문구 행정지원과,2026-03-26,,현대수산,현대수산,,업무추진을 위한 각종 회의·간담회·행사,325000,자치행정과 직원,카드,시책,sdm_p38
서대문구 행정지원과,서대문구 행정지원과,2026-03-26,,대가감자탕,대가감자탕,,업무추진을 위한 각종 회의·간담회·행사,75000,행정지원과 직원,카드,시책,sdm_p38
서대문구 청소행정과,서대문구 청소행정과,2026-03-26,,한촌설렁탕 북가좌점,한촌설렁탕 북가좌점,,업무추진을 위한 각종 회의·간담회·행사,190000,업무관계자,카드,시책,sdm_p38
서대문구 청소행정과,서대문구 청소행정과,2026-03-26,,러시안,러시안,,업무추진을 위한 각종 회의·간담회·행사,147000,업무관계자,카드,시책,sdm_p38
서대문구 문화체육과,서대문구 문화체육과,2026-03-26,,석교식당,석교식당,,업무추진을 위한 각종 회의·간담회·행사,42000,"직원, 관계자",카드,시책,sdm_p39
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-03-26,,고래식당 연희점,고래식당 연희점,,소속 상근직원에 대한 격려 및 지원,80000,"직원, 관계자",카드,시책,sdm_p39
서대문구 청년정책과,서대문구 청년정책과,2026-03-26,,알레스구떼,알레스구떼,,업무추진을 위한 각종 회의·간담회·행사,126000,서대문 스타트업 오픈 스페이스 개소식 참석자,카드,시책,sdm_p39
서대문구 청년정책과,서대문구 청년정책과,2026-03-26,,대성집,대성집,,업무추진을 위한 각종 회의·간담회·행사,78000,서대문 스타트업 오픈 스페이스 개소식 업무 관계자,카드,시책,sdm_p39
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-03-26,,PETER PAN 1978,PETER PAN 1978,,소속 상근직원에 대한 격려 및 지원,20000,"국장, 직원",카드,기관,sdm_p40
서대문구 문화체육과,서대문구 문화체육과,2026-03-26,,농민마트,농민마트,,업무추진을 위한 각종 회의·간담회·행사,100000,"직원, 공연 관계자",카드,시책,sdm_p40
서대문구 도로과,서대문구 도로과,2026-03-26,,모래내설렁탕,모래내설렁탕,,업무추진을 위한 각종 회의·간담회·행사,30000,과선교 관련 업무 관계자,카드,시책,sdm_p40
서대문구 도시경관과,서대문구 도시경관과,2026-03-26,,농민마트,농민마트,,소속 상근직원에 대한 격려 및 지원,258000,도시경관과 직원,카드,부서,sdm_p40
서대문구 도심개발과,서대문구 도심개발과,2026-03-26,,씨유서대문구청점,씨유서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,16000,사업관계자 및 직원,카드,시책,sdm_p41
서대문구 기획재정국장,서대문구 기획재정국장,2026-03-26,,(재)서울디자인재단,(재)서울디자인재단,,업무추진을 위한 각종 회의·간담회·행사,2000,기획재정국(지역경제과) 소속 직원,카드,기관,sdm_p41
서대문구 기획예산과,서대문구 기획예산과,2026-03-26,,매머드익스프레스,매머드익스프레스,,업무추진을 위한 각종 회의·간담회·행사,120000,"참석 변호사, 세무사, 대학관계자 등",카드,시책,sdm_p41
서대문구 기획예산과,서대문구 기획예산과,2026-03-26,,러시안,러시안,,업무추진을 위한 각종 회의·간담회·행사,199000,기록물 업무 관계자,카드,시책,sdm_p41
서대문구 소통담당관,서대문구 소통담당관,2026-03-26,,쎈트그릴ＢＢＱ（ＣＥ,쎈트그릴ＢＢＱ（ＣＥ,,시책 또는 지역 홍보,234000,일간지기자 및 관련직원,카드,시책,sdm_p42
서대문구 청년정책과,서대문구 청년정책과,2026-03-26,,디저트39,디저트39,,업무추진을 위한 각종 회의·간담회·행사,23000,서대문 스타트업 오픈 스페이스 개소식 업무 관계자,카드,시책,sdm_p42
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-03-26,,콩부자 북가좌점,콩부자 북가좌점,,소속 상근직원에 대한 격려 및 지원,137000,직원,카드,기관,sdm_p42
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-25,,금옥당,금옥당,,업무추진을 위한 각종 회의·간담회·행사,487000,경로행사 추진 사업 관계자 간담회비 지급,카드,시책,sdm_p42
서대문구 충현동,서대문구 충현동,2026-03-25,,봄날의정원,봄날의정원,,업무추진을 위한 각종 회의·간담회·행사,61000,"직원, 자원봉사자",카드,기관,sdm_p43
서대문구 지역건강과,서대문구 지역건강과,2026-03-25,,매머드익스프레스,매머드익스프레스,,업무추진을 위한 각종 회의·간담회·행사,34000,사업담당자 및 관계자,카드,시책,sdm_p43
서대문구 북아현동,서대문구 북아현동,2026-03-25,,주식회사 등촌에프앤,주식회사 등촌에프앤,,소속 상근직원에 대한 격려 및 지원,58000,"동장, 직원",카드,기관,sdm_p43
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-25,,홍은손칼국수,홍은손칼국수,,업무추진을 위한 각종 회의·간담회·행사,38000,경로당 현장방문 추진 관련 간담회비 지급,카드,시책,sdm_p43
서대문구 문화체육과,서대문구 문화체육과,2026-03-25,,(1)by3 퍼스트바이쓰리,(1)by3 퍼스트바이쓰리,,업무추진을 위한 각종 회의·간담회·행사,200000,"직원, 축구단 코치",카드,시책,sdm_p44
서대문구 행정지원과,서대문구 행정지원과,2026-03-25,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,22000,2026년 신규직원 공직입문 교육 관계자,카드,시책,sdm_p44
서대문구 문화체육과,서대문구 문화체육과,2026-03-25,,청년다방,청년다방,,업무추진을 위한 각종 회의·간담회·행사,33000,"직원, 관계자",카드,시책,sdm_p44
서대문구 소통담당관,서대문구 소통담당관,2026-03-25,,연경　연희점,연경 연희점,,시책 또는 지역 홍보,450000,일간지기자 및 관련직원,카드,시책,sdm_p44
서대문구 지역건강과,서대문구 지역건강과,2026-03-25,,수빈떡갈비,수빈떡갈비,,업무추진을 위한 각종 회의·간담회·행사,253000,사업담당자 및 관계자,카드,시책,sdm_p45
서대문구 주거정비과,서대문구 주거정비과,2026-03-25,,양밍산,양밍산,,업무추진을 위한 각종 회의·간담회·행사,257000,사업관계자 및 부서직원,카드,시책,sdm_p45
서대문구 행정지원과,서대문구 행정지원과,2026-03-25,,통닭박사,통닭박사,,업무추진을 위한 각종 회의·간담회·행사,90000,과장회의 업무추진 관계자,카드,시책,sdm_p45
서대문구 행정지원과,서대문구 행정지원과,2026-03-25,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,490000,2026년 신규직원 공직입문 교육 참석자,카드,시책,sdm_p45
서대문구 기후환경과,서대문구 기후환경과,2026-03-25,,카페로이(Caf？,카페로이,,업무추진을 위한 각종 회의·간담회·행사,105000,"직원 5, 사업관계자 10",카드,시책,sdm_p46
서대문구 재난안전과,서대문구 재난안전과,2026-03-25,,홍제폭포 복합문화센터 2층 카페,홍제폭포 복합문화센터 2층 카페,,업무추진을 위한 각종 회의·간담회·행사,46000,산업안전보건위원회 업무담당 및 사업관계자,제로페이,시책,sdm_p46
서대문구 행정지원과,서대문구 행정지원과,2026-03-25,,연탄생고기집 홍은점,연탄생고기집 홍은점,,업무추진을 위한 각종 회의·간담회·행사,389000,행정지원과 직원,카드,시책,sdm_p46
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-03-25,,황생가칼국수 연세동,황생가칼국수 연세동,,업무추진을 위한 각종 회의·간담회·행사,91000,"직원, 관계자",카드,시책,sdm_p46
서대문구 푸른도시과,서대문구 푸른도시과,2026-03-25,,소문난암소갈비,소문난암소갈비,,업무추진을 위한 각종 회의·간담회·행사,126000,"외부관계자 및 
푸른도시과 직원",카드,시책,sdm_p47
서대문구 청년정책과,서대문구 청년정책과,2026-03-25,,모래내1번지,모래내1번지,,업무추진을 위한 각종 회의·간담회·행사,10000,청년벤처 육성사업 수행기관 선발 심사 관계자,카드,시책,sdm_p47
서대문구 주거정비과,서대문구 주거정비과,2026-03-25,,바다포차,바다포차,,업무추진을 위한 각종 회의·간담회·행사,146000,사업관계자 및 부서직원,카드,시책,sdm_p47
서대문구 주거정비과,서대문구 주거정비과,2026-03-25,,오계절남원추어탕,오계절남원추어탕,,업무추진을 위한 각종 회의·간담회·행사,33000,사업관계자 및 부서직원,카드,시책,sdm_p47
서대문구 징수과,서대문구 징수과,2026-03-25,,호천식당,호천식당,,업무추진을 위한 각종 회의 간담회 행사,54000,세입총괄팀,카드,시책,sdm_p48
서대문구 기획예산과,서대문구 기획예산과,2026-03-25,,연희양과점,연희양과점,,업무추진을 위한 각종 회의·간담회·행사,205000,"한국매니페스토실천본부, 기획예산과 직원",카드,시책,sdm_p48
서대문구 감사담당관,서대문구 감사담당관,2026-03-25,,일화성,일화성,,업무추진을 위한 각종 회의·간담회·행사,490000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p48
서대문구 재난안전과,서대문구 재난안전과,2026-03-25,,연희화로,연희화로,,업무추진을 위한 각종 회의·간담회·행사,133000,민방위 기술지원대 업무담당 및 사업관계자,제로페이,시책,sdm_p48
서대문구 남가좌제1동,서대문구 남가좌제1동,2026-03-25,,본전회관,본전회관,,업무추진을 위한 각종 회의·간담회·행사,200000,남가좌1동 직원 및 사업추진 관계자,카드,시책,sdm_p49
서대문구 북가좌제1동,서대문구 북가좌제1동,2026-03-25,,복호두 DMC점,복호두 DMC점,,업무추진을 위한 각종 회의·간담회·행사,133000,"동장, 통장협의회",카드,기관,sdm_p49
서대문구 홍제제1동,서대문구 홍제제1동,2026-03-25,,화춘장,화춘장,,소속 상근직원에 대한 격려 및 지원,79000,"직원, 새마을협의회원",카드,기관,sdm_p49
서대문구 지역건강과,서대문구 지역건강과,2026-03-25,,홍은나루터,홍은나루터,,업무추진을 위한 각종 회의·간담회·행사,166000,사업담당자 및 관계자,카드,시책,sdm_p49
서대문구 행정지원과,서대문구 행정지원과,2026-03-24,,더맛나통닭,더맛나통닭,,업무추진을 위한 각종 회의·간담회·행사,70000,행정지원과 직원,카드,시책,sdm_p50
서대문구 행정지원과,서대문구 행정지원과,2026-03-24,,연희사철,연희사철,,업무추진을 위한 각종 회의·간담회·행사,202000,통합방위 업무추진 관계자,카드,시책,sdm_p50
서대문구 행정지원과,서대문구 행정지원과,2026-03-24,,에쏘하우스 (ESS,에쏘하우스,,직무수행과 관련된 통상적인 경비,25000,내방객,카드,시책,sdm_p50
서대문구 행정지원과,서대문구 행정지원과,2026-03-24,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,18000,행정자치국 업무추진 관계자,카드,시책,sdm_p50
서대문구 청소행정과,서대문구 청소행정과,2026-03-24,,파리바게뜨 서대문구,파리바게뜨 서대문구,,업무추진을 위한 각종 회의·간담회·행사,74000,업무관계자,카드,시책,sdm_p51
